ano,codigo_sgif,observ,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,area_arborizada,area_nao_arborizada,area_total,causa
1990,,,SANTO TIRSO,OUTRAS,1990-10-20,14:30,1990-10-20,15:40,0.2,0,0.2,12
1990,,,SEIA,SANTIAGO,1990-10-13,17:30,1990-10-13,19:00,0,0.1,0.1,12
1990,,,SEIA,SAMEICE,1990-10-13,22:45,1990-10-13,23:25,0,0.5,0.5,12
1990,,,ALMEIDA,MALPARTIDA,1990-10-12,16:58,1990-10-12,19:55,2,4,6,12
1990,,,IDANHA-A-NOVA,ZEBREIRA,1990-10-12,16:20,1990-10-12,19:15,1,0,1,12
1990,,,ALJEZUR,ALJEZUR,1990-10-12,15:05,1990-10-12,17:15,1.5,0.5,2,12
1990,,,BELMONTE,INGUIAS,1990-10-12,18:45,1990-10-12,20:50,1,0,1,12
1990,,,MEDA,OUTRAS,1990-10-12,18:30,1990-10-12,20:00,0,2,2,12
1990,,,MANGUALDE,CHÃS DE TAVARES,1990-10-12,11:05,1990-10-12,12:15,0,0.1,0.1,12
1990,,,MANTEIGAS,MANTEIGAS (SANTA MARIA),1990-10-12,11:26,1990-10-12,16:30,2,1,3,12
1990,,,CARREGAL DO SAL,CABANAS DE VIRIATO,1990-10-12,14:00,1990-10-12,17:30,0,2,2,12
1990,,,MEDA,VALE FLOR,1990-10-12,19:35,1990-10-13,0:30,3,7,10,12
1990,,,SILVES,SILVES,1990-10-12,19:05,1990-10-12,20:01,0,0.1,0.1,12
1990,,,VILA DO BISPO,VILA DO BISPO,1990-10-12,18:55,1990-10-12,21:05,0,5,5,12
1990,,,ALJEZUR,ALJEZUR,1990-10-12,13:25,1990-10-12,14:30,1.5,0.5,2,12
1990,,,SANTA COMBA DÃO,COUTO DO MOSTEIRO,1990-10-12,17:00,1990-10-12,18:20,0,0.1,0.1,12
1990,,,SEIA,TOURAIS,1990-10-12,17:30,1990-10-12,18:30,0,0.5,0.5,12
1990,,,AROUCA,AROUCA,1990-10-12,0:45,1990-10-12,2:00,0,2.5,2.5,12
1990,,,CASTRO DAIRE,MOES,1990-10-12,19:00,1990-10-12,21:40,0.5,1.5,2,12
1990,,,CASTRO DAIRE,CUJO,1990-10-12,19:00,1990-10-12,21:40,0,4,4,12
1990,,,GOUVEIA,VILA FRANCA DA SERRA,1990-10-12,0:00,1990-10-12,2:00,0,0.5,0.5,12
1990,,,LAMEGO,PENUDE,1990-10-12,17:30,1990-10-12,20:00,0,2,2,12
1990,,,GOUVEIA,GOUVEIA (SÃO JULIÃO),1990-10-11,19:00,1990-10-11,19:50,0,0.5,0.5,12
1990,,,VISEU,RANHADOS,1990-10-11,15:35,1990-10-11,16:40,0,0.5,0.5,12
1990,,,VISEU,FRAGOSELA,1990-10-11,19:40,1990-10-11,20:50,0,0.5,0.5,12
1990,,,LOULE,OUTRAS,1990-10-11,16:45,1990-10-11,17:52,0,0.1,0.1,12
1990,,,MONCHIQUE,MONCHIQUE,1990-10-11,14:15,1990-10-11,18:40,1.5,2,3.5,12
1990,,,LAGOS,ODIAXERE,1990-10-11,13:32,1990-10-11,14:50,0,0.2,0.2,12
1990,,,ALBUFEIRA,OUTRAS,1990-10-11,12:15,1990-10-11,13:47,0,0.8,0.8,12
1990,,,LOULE,LOULE (SÃO CLEMENTE),1990-10-11,11:25,1990-10-11,14:34,0,1,1,12
1990,,,OLIVEIRA DE FRADES,OLIVEIRA DE FRADES,1990-10-11,0:15,1990-10-11,1:30,1,0,1,12
1990,,,TAROUCA,TAROUCA,1990-10-11,20:20,1990-10-12,0:45,0,0.2,0.2,12
1990,,,PONTE DE LIMA,POIARES,1990-10-11,15:30,1990-10-11,18:00,3,0,3,10
1990,,,SILVES,SÃO BARTOLOMEU DE MESSINES,1990-10-11,10:04,1990-10-11,11:16,0,0.1,0.1,12
1990,,,TONDELA,VILAR DE BESTEIROS,1990-10-11,14:30,1990-10-11,16:00,0,0.1,0.1,12
1990,,,AROUCA,MANSORES,1990-10-11,8:00,1990-10-11,10:00,0,0.5,0.5,12
1990,,,TAROUCA,OUTRAS,1990-10-10,12:00,1990-10-10,16:00,0,3,3,12
1990,,,PONTE DA BARCA,OUTRAS,1990-10-10,19:30,1990-10-10,24:00,2,0,2,12
1990,,,PONTE DE LIMA,VITORINO DOS PIÃES,1990-10-10,18:30,1990-10-10,20:00,11,0,11,12
1990,,,VIANA DO CASTELO,OUTRAS,1990-10-10,13:45,1990-10-10,15:22,0,0.1,0.1,12
1990,,,PONTE DE LIMA,CABAÇOS,1990-10-10,14:00,1990-10-10,17:00,11,0,11,12
1990,,,TONDELA,TONDA,1990-10-10,16:00,1990-10-10,16:50,0,0.5,0.5,12
1990,,,SABUGAL,REBOLOSA,1990-10-10,16:20,1990-10-10,18:40,0,0.5,0.5,12
1990,,,SABUGAL,VILAR MAIOR,1990-10-10,18:04,1990-10-10,20:55,0,3,3,12
1990,,,COVILHÃ,CASEGAS,1990-10-10,8:34,1990-10-10,12:00,0,1,1,12
1990,,,COVILHÃ,UNHAIS DA SERRA,1990-10-10,14:00,1990-10-10,17:00,0,2,2,12
1990,,,SABUGAL,NAVE,1990-10-10,13:45,1990-10-10,15:30,0,4,4,12
1990,,,FARO,OUTRAS,1990-10-10,9:53,1990-10-10,10:35,0,0.1,0.1,12
1990,,,SILVES,SÃO BARTOLOMEU DE MESSINES,1990-10-10,11:55,1990-10-10,12:48,0,0.1,0.1,12
1990,,,ALJEZUR,ALJEZUR,1990-10-10,14:00,1990-10-10,16:27,1,0.5,1.5,12
1990,,,LAGOS,ODIAXERE,1990-10-10,17:15,1990-10-10,19:02,0,0.1,0.1,12
1990,,,GUARDA,GONÇALO,1990-10-10,7:55,1990-10-10,9:11,0,0.5,0.5,12
1990,,,FUNDÃO,ALCARIA,1990-10-10,13:12,1990-10-10,14:15,0.5,0.5,1,12
1990,,,PONTE DE LIMA,POIARES,1990-10-10,20:20,1990-10-10,21:00,0.2,0,0.2,10
1990,,,NELAS,SANTAR,1990-10-10,13:40,1990-10-10,15:40,0,2,2,12
1990,,,IDANHA-A-NOVA,SEGURA,1990-10-10,11:00,1990-10-10,18:20,0,4,4,12
1990,,,PENAMACOR,PENAMACOR,1990-10-10,18:50,1990-10-10,20:00,0,1,1,12
1990,,,COVILHÃ,CASEGAS,1990-10-10,13:35,1990-10-10,16:40,0,2,2,12
1990,,,SANTA COMBA DÃO,SÃO JOÃO DE AREIAS,1990-10-10,12:20,1990-10-10,13:20,0.5,0.5,1,12
1990,,,CASTELO BRANCO,CASTELO BRANCO,1990-10-10,13:43,1990-10-10,17:00,0,1,1,12
1990,,,SEIA,PARANHOS,1990-10-10,12:20,1990-10-10,14:20,0,0.5,0.5,12
1990,,,SERTÃ,SERTÃ,1990-10-10,11:04,1990-10-10,12:30,0.7,0.6,1.3,12
1990,,,VILA DO CONDE,TOUGUES,1990-10-10,18:00,1990-10-10,19:20,0,0.3,0.3,12
1990,,,VILA DO CONDE,TOUGUES,1990-10-10,14:15,1990-10-10,16:00,0,0.2,0.2,12
1990,,,AROUCA,MANSORES,1990-10-10,3:30,1990-10-10,4:50,0,0.5,0.5,12
1990,,,AROUCA,MANSORES,1990-10-10,13:40,1990-10-10,18:40,1,1,2,12
1990,,,SANTO TIRSO,MONTE CORDOVA,1990-10-10,14:15,1990-10-10,16:00,0,0.3,0.3,12
1990,,,CASTRO DAIRE,MOES,1990-10-10,14:20,1990-10-10,15:30,0,2,2,12
1990,,,ALBUFEIRA,ALBUFEIRA,1990-10-09,20:40,1990-10-09,23:00,0,0.1,0.1,12
1990,,,CARREGAL DO SAL,PARADA,1990-10-09,14:55,1990-10-09,16:55,0,2,2,12
1990,,,GUARDA,GONÇALO,1990-10-09,9:45,1990-10-09,11:30,11,0,11,12
1990,,,PROENÇA-A-NOVA,PROENÇA-A-NOVA,1990-10-09,10:30,1990-10-09,12:00,0,0.5,0.5,12
1990,,,ALMEIDA,VILAR FORMOSO,1990-10-09,14:30,1990-10-09,20:30,3,17,20,12
1990,,,ALJEZUR,ALJEZUR,1990-10-09,11:30,1990-10-09,13:22,0,2,2,12
1990,,,LAGOS,BENSAFRIM,1990-10-09,14:35,1990-10-09,15:55,0,0.1,0.1,12
1990,,,TRANCOSO,COTIMOS,1990-10-09,18:30,1990-10-09,20:05,0,8,8,12
1990,,,MEDA,CASTEIÇÃO,1990-10-09,19:40,1990-10-09,22:20,0,4,4,12
1990,,,VILA NOVA DE GAIA,SÃO FELIX DA MARINHA,1990-10-09,9:05,1990-10-09,10:20,0,0.1,0.1,12
1990,,,VILA NOVA DE GAIA,SÃO FELIX DA MARINHA,1990-10-09,9:00,1990-10-09,9:30,0,0.1,0.1,12
1990,,,CASTELO BRANCO,CASTELO BRANCO,1990-10-09,17:45,1990-10-09,20:00,0.5,0.5,1,12
1990,,,CELORICO DA BEIRA,LINHARES,1990-10-09,15:00,1990-10-09,17:50,0,2,2,12
1990,,,VILA NOVA DE GAIA,AVINTES,1990-10-09,17:55,1990-10-09,18:40,0,0.1,0.1,12
1990,,,GONDOMAR,SÃO PEDRO DA COVA,1990-10-09,11:30,1990-10-09,14:30,0,3,3,12
1990,,,CARREGAL DO SAL,PARADA,1990-10-09,12:40,1990-10-09,13:40,0,1,1,12
1990,,,GONDOMAR,SÃO PEDRO DA COVA,1990-10-09,23:15,1990-10-10,0:15,0,0.1,0.1,12
1990,,,GOUVEIA,CATIVELOS,1990-10-09,15:45,1990-10-09,17:15,0,0.5,0.5,12
1990,,,ALJEZUR,BORDEIRA,1990-10-09,16:00,1990-10-09,17:55,0,2,2,12
1990,,,MAFRA,IGREJA NOVA,1990-10-09,11:17,1990-10-09,13:18,0,1,1,12
1990,,,SEIA,PINHANÇOS,1990-10-09,11:50,1990-10-09,13:00,0,0.1,0.1,12
1990,,,VISEU,SILGUEIROS,1990-10-09,14:30,1990-10-09,17:20,0,0.5,0.5,12
1990,,,VISEU,SILGUEIROS,1990-10-09,11:20,1990-10-09,12:20,0,0.5,0.5,12
1990,,,VISEU,SÃO JOÃO DE LOUROSA,1990-10-09,16:45,1990-10-09,17:50,0,0.5,0.5,12
1990,,,CELORICO DA BEIRA,LINHARES,1990-10-09,0:05,1990-10-09,2:15,0,3,3,12
1990,,,PONTE DE LIMA,CABAÇOS,1990-10-09,14:00,1990-10-09,15:05,0.2,0,0.2,12
1990,,,SÃO PEDRO DO SUL,OUTRAS,1990-10-09,9:50,1990-10-09,17:50,0,3,3,12
1990,,,VILA N DA BARQUINHA,TANCOS,1990-10-09,15:20,1990-10-09,16:30,4.5,0,4.5,12
1990,,,VILA NOVA DE PAIVA,TOURO,1990-10-09,14:00,1990-10-09,15:30,0,1.5,1.5,12
1990,,,PENAMACOR,MEIMÃO,1990-10-09,14:15,1990-10-09,18:30,0,4.2,4.2,12
1990,,,SÃO PEDRO DO SUL,MANHOUCE,1990-10-09,12:15,1990-10-09,19:30,0,2,2,12
1990,,,NELAS,CANAS DE SENHORIM,1990-10-09,23:30,1990-10-10,0:05,0,0.2,0.2,12
1990,,,SÃO PEDRO DO SUL,MANHOUCE,1990-10-09,12:15,1990-10-09,19:30,0.5,0,0.5,12
1990,,,ALMEIDA,MALHADA SORDA,1990-10-08,19:30,1990-10-08,21:00,0,1,1,12
1990,,,SEIA,SANTIAGO,1990-10-08,15:25,1990-10-08,17:05,0,0.5,0.5,12
1990,,,GOUVEIA,FOLGOSINHO,1990-10-08,22:45,1990-10-08,23:50,0,0.5,0.5,12
1990,,,VISEU,SILGUEIROS,1990-10-08,12:45,1990-10-08,17:30,0.1,0.5,0.6,12
1990,,,FIG CASTELO RODRIGO,ESCALHÃO,1990-10-08,16:10,1990-10-08,17:50,2,0,2,12
1990,,,VISEU,SILGUEIROS,1990-10-08,0:00,1990-10-08,2:05,0.1,0.1,0.2,12
1990,,,FORNOS DE ALGODRES,QUEIRIZ,1990-10-08,11:00,1990-10-08,13:15,0,1,1,12
1990,,,CARREGAL DO SAL,PAPIZIOS,1990-10-08,14:15,1990-10-08,15:20,0,1,1,12
1990,,,ALMEIDA,MONTE PEROBOLCO,1990-10-08,11:30,1990-10-08,18:30,0,28,28,12
1990,,,FIG CASTELO RODRIGO,ALMOFALA,1990-10-08,13:30,1990-10-08,16:00,1,0,1,12
1990,,,SILVES,SILVES,1990-10-08,17:27,1990-10-08,18:08,0,0.1,0.1,12
1990,,,TAVIRA,LUZ,1990-10-08,8:48,1990-10-08,9:45,0,0.1,0.1,12
1990,,,FORNOS DE ALGODRES,QUEIRIZ,1990-10-08,13:35,1990-10-08,15:35,0,1,1,12
1990,,,TONDELA,PARADA DE GONTA,1990-10-07,16:55,1990-10-07,18:00,0,0.2,0.2,2
1990,,,FUNDÃO,VALE DE PRAZERES,1990-10-07,23:45,1990-10-08,2:40,0,1.5,1.5,12
1990,,,SEIA,PINHANÇOS,1990-10-07,18:40,1990-10-07,20:20,0,0.2,0.2,12
1990,,,MELGAÇO,PADERNE,1990-10-07,22:00,1990-10-08,2:00,0,1,1,12
1990,,,VALENÇA,GANDRA,1990-10-07,11:00,1990-10-07,16:30,0,8,8,12
1990,,,GOUVEIA,ARCOZELO,1990-10-07,19:15,1990-10-07,23:15,0,1,1,12
1990,,,OLHÃO,OUTRAS,1990-10-07,2:49,1990-10-07,3:45,0,0.5,0.5,12
1990,,,GOUVEIA,CATIVELOS,1990-10-07,15:55,1990-10-07,17:10,0,0.5,0.5,12
1990,,,VISEU,SILGUEIROS,1990-10-07,10:40,1990-10-07,21:00,2,5,7,12
1990,,,CELORICO DA BEIRA,LINHARES,1990-10-07,13:00,1990-10-07,14:20,0,0.2,0.2,12
1990,,,CONSTANCIA,SANTA MARGARIDA DA COUTADA,1990-10-07,12:45,1990-10-07,14:30,3,0,3,12
1990,,,GOUVEIA,CATIVELOS,1990-10-07,14:30,1990-10-07,15:10,0,1,1,12
1990,,,ALENQUER,VILA VERDE DOS FRANCOS,1990-10-07,19:04,1990-10-07,21:39,1.5,2,3.5,12
1990,,,ALMEIDA,PORTO DE OVELHA,1990-10-07,12:30,1990-10-07,16:30,0,2,2,12
1990,,,FIG CASTELO RODRIGO,ESCALHÃO,1990-10-07,15:10,1990-10-07,16:15,0,2,2,12
1990,,,PONTE DE LIMA,VITORINO DOS PIÃES,1990-10-07,13:45,1990-10-07,15:45,1,0,1,12
1990,,,VALENÇA,GANFEI,1990-10-07,15:05,1990-10-07,16:05,0.3,0,0.3,12
1990,,,ALBUFEIRA,GUIA,1990-10-07,12:45,1990-10-07,15:08,0,0.1,0.1,12
1990,,,VIANA DO CASTELO,VILA MOU,1990-10-07,16:10,1990-10-07,17:40,0.1,0,0.1,12
1990,,,MEDA,AVELOSO,1990-10-07,16:00,1990-10-07,18:10,0,4,4,12
1990,,,MEDA,VALE FLOR,1990-10-07,12:10,1990-10-07,17:15,0,20,20,12
1990,,,SABUGAL,CASTELEIRO,1990-10-07,16:10,1990-10-07,22:15,0,2,2,12
1990,,,MELGAÇO,ROUSSAS,1990-10-07,15:03,1990-10-07,16:33,1,0,1,12
1990,,,GUIMARÃES,RONFE,1990-10-07,13:30,1990-10-07,14:45,0,0.1,0.1,12
1990,,,MAFRA,OUTRAS,1990-10-07,11:35,1990-10-07,14:30,0,3,3,12
1990,,,VILA VELHA DE RODÃO,VILA VELHA DE RODÃO,1990-10-07,18:50,1990-10-07,19:50,0,0.5,0.5,12
1990,,,SANTA COMBA DÃO,COUTO DO MOSTEIRO,1990-10-07,14:25,1990-10-07,17:30,0.5,0.5,1,12
1990,,,PENAMACOR,ARANHAS,1990-10-07,13:05,1990-10-07,14:15,0,0.5,0.5,12
1990,,,CARREGAL DO SAL,OLIVEIRA DO CONDE,1990-10-07,18:45,1990-10-07,20:50,0,0.5,0.5,12
1990,,,IDANHA-A-NOVA,IDANHA-A-NOVA,1990-10-07,15:00,1990-10-07,20:40,1.5,1.5,3,12
1990,,,CASTELO BRANCO,LOUSA,1990-10-07,9:30,1990-10-07,12:45,0,3,3,12
1990,,,SABUGAL,VALE DE ESPINHO,1990-10-07,16:00,1990-10-07,19:30,0,4.5,4.5,12
1990,,,SILVES,PERA,1990-10-07,13:09,1990-10-07,14:25,0,0.1,0.1,12
1990,,,PORTIMÃO,ALVOR,1990-10-07,15:20,1990-10-07,15:59,0,0.1,0.1,12
1990,,,CAMINHA,CRISTELO,1990-10-07,11:00,1990-10-07,12:00,1,0,1,12
1990,,,ALMEIDA,LEOMIL,1990-10-07,10:30,1990-10-07,12:00,0,0.5,0.5,12
1990,,,MONCHIQUE,OUTRAS,1990-10-07,14:45,1990-10-07,15:58,0,0.1,0.1,1
1990,,,LAGOA,LAGOA,1990-10-07,11:31,1990-10-07,12:30,0,0.1,0.1,1
1990,,,MAÇÃO,CARDIGOS,1990-10-06,12:21,1990-10-06,16:00,2.5,2.5,5,12
1990,,,ALMEIDA,OUTRAS,1990-10-06,20:45,1990-10-06,21:30,0,1,1,12
1990,,,MAFRA,OUTRAS,1990-10-06,17:10,1990-10-06,19:40,1,0,1,12
1990,,,MAFRA,OUTRAS,1990-10-06,15:55,1990-10-06,18:55,0,0.8,0.8,12
1990,,,MAFRA,OUTRAS,1990-10-06,13:10,1990-10-06,15:55,0,1,1,12
