ano,codigo_sgif,observ,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,area_arborizada,area_nao_arborizada,area_total,causa
1982,,,OLEIROS,OUTRAS,1982-09-22,10:00,1982-09-22,11:00,0,1,1,12
1982,,,ALFANDEGA DA FE,OUTRAS,1982-09-22,11:00,1982-09-22,13:00,0,0.2,0.2,12
1982,,,CARREGAL DO SAL,OUTRAS,1982-09-21,15:20,1982-09-21,17:00,1,1,2,12
1982,,,VILA FRANCA DE XIRA,OUTRAS,1982-09-21,21:20,1982-09-21,23:20,0,1.5,1.5,12
1982,,,ALMADA,OUTRAS,1982-09-21,13:05,1982-09-21,13:30,0,0.2,0.2,12
1982,,,SINES,OUTRAS,1982-09-21,17:20,1982-09-21,18:20,0,0.1,0.1,12
1982,,,ILHAVO,OUTRAS,1982-09-20,13:00,1982-09-20,22:00,0,9.2,9.2,12
1982,,,S JOÃO DA PESQUEIRA,OUTRAS,1982-09-20,15:10,1982-09-20,18:10,2,0,2,12
1982,,,PAREDES,OUTRAS,1982-09-20,14:00,1982-09-20,20:50,0,0.3,0.3,12
1982,,,CHAVES,VIDAGO,1982-09-20,9:10,1982-09-20,10:05,0,0.1,0.1,12
1982,,,BOTICAS,DORNELAS,1982-09-19,16:00,1982-09-19,19:30,2,0,2,10
1982,,,PENALVA DO CASTELO,ANTAS,1982-09-19,1:10,1982-09-23,18:30,130,0,130,12
1982,,,COIMBRA,OUTRAS,1982-09-19,16:20,1982-09-19,17:20,0.2,0,0.2,12
1982,,,SANTA COMBA DÃO,OUTRAS,1982-09-19,12:30,1982-09-19,13:30,0.6,0,0.6,12
1982,,,BATALHA,OUTRAS,1982-09-19,16:45,1982-09-19,17:30,0.3,0,0.3,12
1982,,,BEJA,OUTRAS,1982-09-19,13:20,1982-09-19,15:40,0.5,0,0.5,12
1982,,,BOTICAS,OUTRAS,1982-09-19,11:30,1982-09-19,15:00,0,0.1,0.1,12
1982,,,PENALVA DO CASTELO,OUTRAS,1982-09-19,11:25,1982-09-19,14:00,0.1,0,0.1,12
1982,,,CHAVES,VIDAGO,1982-09-19,15:10,1982-09-19,16:20,0,0.1,0.1,12
1982,,,OLIVEIRA DO HOSPITAL,TRAVANCA DE LAGOS,1982-09-18,21:00,1982-09-18,22:00,0.5,0,0.5,10
1982,,,BOTICAS,OUTRAS,1982-09-18,15:00,1982-09-18,18:30,0,0.1,0.1,12
1982,,,BOTICAS,COVAS DO BARROSO,1982-09-18,21:00,1982-09-19,19:00,11,0,11,10
1982,,,SEIA,SÃO ROMÃO,1982-09-18,16:00,1982-09-18,19:00,1,0,1,12
1982,,,SANTO TIRSO,OUTRAS,1982-09-18,12:30,1982-09-18,13:30,0.5,0,0.5,12
1982,,,POMBAL,LOURIÇAL,1982-09-18,17:00,1982-09-18,17:20,0,0.2,0.2,2
1982,,,BEJA,OUTRAS,1982-09-18,17:20,1982-09-18,19:00,0,1,1,12
1982,,,EVORA,OUTRAS,1982-09-18,15:00,1982-09-18,19:25,0,3,3,12
1982,,,FIGUEIRA DA FOZ,BUARCOS,1982-09-18,14:00,1982-09-18,20:00,100,0,100,12
1982,,,FIGUEIRA DA FOZ,BUARCOS,1982-09-18,14:00,1982-09-18,20:00,6,0,6,12
1982,,,CUBA,OUTRAS,1982-09-18,15:15,1982-09-18,16:15,0,0.5,0.5,12
1982,,,MONTALEGRE,SALTO,1982-09-18,16:00,1982-09-18,18:00,0.6,0,0.6,12
1982,,,PENALVA DO CASTELO,OUTRAS,1982-09-18,12:00,1982-09-18,14:15,0.1,0,0.1,12
1982,,,ALFANDEGA DA FE,OUTRAS,1982-09-18,17:00,1982-09-18,19:00,0,1,1,12
1982,,,SINES,OUTRAS,1982-09-18,19:30,1982-09-18,20:00,0,0.1,0.1,12
1982,,,CASTRO DAIRE,OUTRAS,1982-09-18,17:20,1982-09-18,19:20,0,1,1,12
1982,,,CARREGAL DO SAL,OUTRAS,1982-09-18,17:30,1982-09-18,19:00,0,2,2,12
1982,,,CELORICO DA BEIRA,OUTRAS,1982-09-18,15:30,1982-09-18,17:30,0,0.8,0.8,12
1982,,,MESÃO FRIO,OUTRAS,1982-09-18,16:10,1982-09-18,17:00,0,0.1,0.1,12
1982,,,SANTA MARIA DA FEIRA,FEIRA,1982-09-18,14:40,1982-09-18,16:30,0.8,0,0.8,12
1982,,,S JOÃO DA PESQUEIRA,PAREDES DA BEIRA,1982-09-18,11:05,1982-09-18,18:00,20,0,20,12
1982,,,PAREDES,OUTRAS,1982-09-18,13:00,1982-09-18,17:00,0,0.6,0.6,12
1982,,,BARCELOS,OUTRAS,1982-09-18,14:30,1982-09-18,15:45,0.1,0,0.1,12
1982,,,VILA NOVA DE GAIA,OUTRAS,1982-09-18,17:10,1982-09-18,19:10,0,1,1,12
1982,,,SOURE,VINHA DA RAINHA,1982-09-18,23:00,1982-09-19,0:45,0.1,0,0.1,10
1982,,,TABUA,TABUA,1982-09-18,22:30,1982-09-18,23:00,0.5,0,0.5,10
1982,,,COIMBRA,OUTRAS,1982-09-17,11:00,1982-09-17,22:10,0,10,10,12
1982,,,ALMODOVAR,OUTRAS,1982-09-17,12:30,1982-09-17,22:30,0,5,5,12
1982,,,ALVITO,OUTRAS,1982-09-17,17:20,1982-09-17,21:20,0,2,2,12
1982,,,GUARDA,VALHELHAS,1982-09-17,11:30,1982-09-17,12:25,0,3,3,12
1982,,,MONCHIQUE,MONCHIQUE,1982-09-17,8:00,1982-09-18,15:00,40,15,55,12
1982,,,OLIVEIRA DO HOSPITAL,OUTRAS,1982-09-17,16:30,1982-09-17,17:30,0,0.5,0.5,12
1982,,,SANTO TIRSO,OUTRAS,1982-09-17,16:00,1982-09-17,18:00,0,4,4,12
1982,,,SANTA MARIA DA FEIRA,FEIRA,1982-09-17,12:15,1982-09-17,13:15,0.2,0,0.2,12
1982,,,CELORICO DA BEIRA,OUTRAS,1982-09-17,15:45,1982-09-17,16:45,0,3,3,12
1982,,,MONDIM DE BASTO,BILHO,1982-09-17,20:00,1982-09-18,7:00,3,0,3,12
1982,,,VILA NOVA DE GAIA,OUTRAS,1982-09-17,10:30,1982-09-17,12:00,0,1,1,12
1982,,,FORNOS DE ALGODRES,QUEIRIZ,1982-09-17,18:15,1982-09-17,19:45,0.5,0,0.5,12
1982,,,FIGUEIRO DOS VINHOS,OUTRAS,1982-09-17,15:00,1982-09-17,16:00,0.5,0,0.5,12
1982,,,PENALVA DO CASTELO,OUTRAS,1982-09-17,14:00,1982-09-17,18:45,0.3,0,0.3,12
1982,,,CONDEIXA-A-NOVA,SEBAL,1982-09-17,8:20,1982-09-17,22:15,3,0,3,10
1982,,,SÃO PEDRO DO SUL,PINHO,1982-09-17,20:00,1982-09-18,15:00,10,0,10,12
1982,,,MARINHA GRANDE,MARINHA GRANDE,1982-09-17,12:00,1982-09-17,20:00,25,0,25,12
1982,,,VILA DO CONDE,OUTRAS,1982-09-17,15:50,1982-09-17,16:50,1,0,1,12
1982,,,CARREGAL DO SAL,OUTRAS,1982-09-17,15:00,1982-09-17,18:00,0,3,3,12
1982,,,VILA NOVA FAMALICÃO,OUTRAS,1982-09-17,13:40,1982-09-17,15:00,0,3,3,12
1982,,,AMARANTE,ANSIÃES,1982-09-17,20:15,1982-09-17,20:40,0,3,3,12
1982,,,VALE DE CAMBRA,OUTRAS,1982-09-17,15:30,1982-09-17,17:00,1,0,1,12
1982,,,LEIRIA,OUTRAS,1982-09-17,16:30,1982-09-17,19:30,2,0,2,12
1982,,,MESÃO FRIO,OUTRAS,1982-09-17,19:00,1982-09-17,20:00,0,1,1,12
1982,,,POMBAL,SANTIAGO DE LITEM,1982-09-17,12:55,1982-09-17,15:00,2,0,2,12
1982,,,POMBAL,SANTIAGO DE LITEM,1982-09-17,14:45,1982-09-17,17:30,1,0,1,12
1982,,,VISEU,FARMINHÃO,1982-09-17,19:10,1982-09-17,20:25,0.5,0,0.5,12
1982,,,BOMBARRAL,OUTRAS,1982-09-17,15:40,1982-09-17,16:50,0.1,0,0.1,12
1982,,,CABECEIRAS DE BASTO,GONDIAES,1982-09-17,3:30,1982-09-17,11:45,32.7,0,32.7,10
1982,,,VIEIRA DO MINHO,RUIVAES,1982-09-17,9:30,1982-09-17,15:00,0,20,20,12
1982,,,ALMEIRIM,OUTRAS,1982-09-17,13:20,1982-09-17,14:20,1,0,1,12
1982,,,PONTE DE LIMA,REFOIOS DO LIMA,1982-09-17,9:20,1982-09-17,11:00,0.5,0,0.5,12
1982,,,MERTOLA,OUTRAS,1982-09-17,13:00,1982-09-17,17:30,0,1,1,12
1982,,,ANSIÃO,OUTRAS,1982-09-17,12:15,1982-09-17,14:15,1,0,1,12
1982,,,VIANA DO CASTELO,OUTRAS,1982-09-17,15:10,1982-09-17,16:10,0,0.1,0.1,12
1982,,,AMARANTE,ANSIÃES,1982-09-17,15:20,1982-09-17,20:40,23,1,24,10
1982,,,VALENÇA,OUTRAS,1982-09-17,12:10,1982-09-17,12:40,0,0.1,0.1,12
1982,,,VILA NOVA FAMALICÃO,OUTRAS,1982-09-16,15:17,1982-09-16,17:17,0,4,4,12
1982,,,CONDEIXA-A-NOVA,OUTRAS,1982-09-16,10:20,1982-09-16,20:20,1,5,6,12
1982,,,MARINHA GRANDE,OUTRAS,1982-09-16,8:30,1982-09-16,10:30,0.8,0,0.8,12
1982,,,BRAGANÇA,OUTRAS,1982-09-16,12:30,1982-09-16,15:00,0,0.1,0.1,12
1982,,,PONTE DE LIMA,RENDUFE,1982-09-16,12:50,1982-09-16,14:35,0.5,0.5,1,12
1982,,,CANTANHEDE,POCARIÇA,1982-09-16,13:15,1982-09-16,16:30,4,0,4,12
1982,,,SÃO PEDRO DO SUL,PINDELO DOS MILAGRES,1982-09-16,20:30,1982-09-17,1:30,2,0,2,12
1982,,,GOUVEIA,FOLGOSINHO,1982-09-16,2:00,1982-09-17,18:00,10,0,10,12
1982,,,SANTA MARIA DA FEIRA,FEIRA,1982-09-16,14:00,1982-09-16,17:40,0,2.5,2.5,12
1982,,,VILA NOVA CERVEIRA,CANDEMIL,1982-09-16,21:15,1982-09-16,24:00,0.8,0,0.8,12
1982,,,VILA NOVA CERVEIRA,CANDEMIL,1982-09-16,13:20,1982-09-17,0:30,3.5,0,3.5,12
1982,,,BARREIRO,OUTRAS,1982-09-16,13:55,1982-09-16,15:25,0,0.1,0.1,12
1982,,,VIEIRA DO MINHO,CANTELAES,1982-09-16,10:00,1982-09-16,11:00,0,0.2,0.2,12
1982,,,VILA DO CONDE,OUTRAS,1982-09-16,13:10,1982-09-16,15:10,0,1,1,12
1982,,,POMBAL,POMBAL,1982-09-16,23:00,1982-09-16,23:30,0.1,0,0.1,12
1982,,,OURIQUE,OUTRAS,1982-09-16,16:20,1982-09-16,20:20,0,5,5,12
1982,,,VALENÇA,OUTRAS,1982-09-16,9:10,1982-09-16,10:20,0,0.1,0.1,12
1982,,,ARCOS DE VALDEVEZ,OUTRAS,1982-09-16,15:30,1982-09-16,18:30,0,0.1,0.1,12
1982,,,VILA REAL,VILARINHO DE SAMARDÃ,1982-09-16,20:30,1982-09-17,4:00,2,1.5,3.5,12
1982,,,FUNDÃO,OUTRAS,1982-09-16,14:00,1982-09-16,16:30,1,0,1,12
1982,,,PENALVA DO CASTELO,ESMOLFE,1982-09-16,14:35,1982-09-16,16:05,0.7,0,0.7,12
1982,,,ESPINHO,OUTRAS,1982-09-16,17:00,1982-09-16,20:00,0.4,0,0.4,12
1982,,,COVILHÃ,OUTRAS,1982-09-16,15:30,1982-09-16,16:55,0.2,0,0.2,12
1982,,,BARREIRO,OUTRAS,1982-09-16,17:00,1982-09-16,18:20,0.1,0,0.1,12
1982,,,OLIVEIRA DO HOSPITAL,OUTRAS,1982-09-16,15:20,1982-09-16,16:40,0,1,1,12
1982,,,PENAFIEL,OUTRAS,1982-09-16,12:30,1982-09-16,14:30,0,1,1,12
1982,,,CHAVES,OUTRAS,1982-09-16,10:20,1982-09-16,11:20,0,0.1,0.1,12
1982,,,VAGOS,OUTRAS,1982-09-16,10:30,1982-09-16,12:00,0.2,0,0.2,12
1982,,,VALE DE CAMBRA,OUTRAS,1982-09-16,17:30,1982-09-16,19:30,2,0,2,12
1982,,,SESIMBRA,OUTRAS,1982-09-16,18:00,1982-09-16,22:40,0.9,1,1.9,12
1982,,,MESÃO FRIO,OUTRAS,1982-09-16,15:00,1982-09-16,16:00,0,0.2,0.2,12
1982,,,VISEU,VILA CHÃ DE SA,1982-09-16,15:30,1982-09-16,17:30,1,0,1,12
1982,,,VILA NOVA DE GAIA,OUTRAS,1982-09-16,12:10,1982-09-16,13:10,0.4,0,0.4,12
1982,,,CABECEIRAS DE BASTO,RIO DOURO,1982-09-16,4:00,1982-09-16,11:00,2.5,0,2.5,10
1982,,,PAREDES,OUTRAS,1982-09-16,14:00,1982-09-16,20:00,0.3,0,0.3,12
1982,,,ALMODOVAR,OUTRAS,1982-09-16,10:10,1982-09-16,22:30,0,6,6,12
1982,,,BARREIRO,OUTRAS,1982-09-15,17:20,1982-09-15,18:50,0,0.2,0.2,12
1982,,,PENAFIEL,OUTRAS,1982-09-15,17:20,1982-09-15,21:20,0,9,9,12
1982,,,SANTAREM,OUTRAS,1982-09-15,17:30,1982-09-15,18:50,0.8,0,0.8,12
1982,,,VILA REAL,OUTRAS,1982-09-15,13:10,1982-09-15,14:25,0,0.2,0.2,12
1982,,,PAMPILHOSA DA SERRA,PAMPILHOSA DA SERRA,1982-09-15,13:30,1982-09-15,16:30,0.1,0,0.1,12
1982,,,CANTANHEDE,OUTRAS,1982-09-15,19:30,1982-09-15,20:30,0.2,0,0.2,12
1982,,,ALCOBAÇA,OUTRAS,1982-09-15,17:40,1982-09-15,19:40,1,0,1,12
1982,,,MERTOLA,OUTRAS,1982-09-15,13:40,1982-09-15,15:40,0,1,1,12
1982,,,ALTER DO CHÃO,OUTRAS,1982-09-15,16:30,1982-09-15,17:50,0,0.1,0.1,12
1982,,,BRAGANÇA,OUTRAS,1982-09-15,13:30,1982-09-15,17:00,0,0.1,0.1,12
1982,,,VILA DE REI,OUTRAS,1982-09-15,12:45,1982-09-15,14:45,0.5,0,0.5,12
1982,,,GUIMARÃES,OUTRAS,1982-09-15,17:00,1982-09-15,19:00,0,1.5,1.5,12
1982,,,ARCOS DE VALDEVEZ,OUTRAS,1982-09-15,13:30,1982-09-15,16:30,0,0.5,0.5,12
1982,,,LEIRIA,OUTRAS,1982-09-15,16:30,1982-09-15,17:30,1,0,1,12
1982,,,POMBAL,OUTRAS,1982-09-15,11:20,1982-09-15,13:20,0.7,0,0.7,12
1982,,,VIANA DO CASTELO,OUTRAS,1982-09-15,16:10,1982-09-15,19:10,0,1,1,12
1982,,,VILA POUCA DE AGUIAR,OUTRAS,1982-09-15,11:20,1982-09-15,13:40,0,0.1,0.1,12
1982,,,VILA FRANCA DE XIRA,OUTRAS,1982-09-15,17:30,1982-09-15,20:30,0,3,3,12
1982,,,VIEIRA DO MINHO,OUTRAS,1982-09-15,17:00,1982-09-15,19:00,0,2,2,12
1982,,,MONÇAO,OUTRAS,1982-09-15,12:45,1982-09-15,14:45,0,0.1,0.1,12
1982,,,PENACOVA,PENACOVA,1982-09-15,14:00,1982-09-15,14:45,1,0,1,1
1982,,,PENEDONO,SOUTO,1982-09-15,21:10,1982-09-16,1:00,1,0,1,12
1982,,,OVAR,OUTRAS,1982-09-15,12:00,1982-09-15,13:00,1,0,1,12
1982,,,SETUBAL,OUTRAS,1982-09-15,12:30,1982-09-15,16:30,0,0.3,0.3,12
1982,,,VISEU,POVOLIDE,1982-09-15,20:55,1982-09-16,15:35,1,0,1,12
1982,,,CABECEIRAS DE BASTO,RIO DOURO,1982-09-15,21:00,1982-09-15,24:00,1,0,1,10
1982,,,CHAVES,OUTRAS,1982-09-15,17:10,1982-09-15,19:00,0,0.1,0.1,12
1982,,,PONTE DE SOR,OUTRAS,1982-09-15,13:20,1982-09-15,20:20,2.5,0,2.5,12
1982,,,ALMEIDA,OUTRAS,1982-09-15,12:00,1982-09-15,20:00,0,6.5,6.5,12
1982,,,RIBEIRA DE PENA,SANTA MARINHA,1982-09-15,14:00,1982-09-15,18:00,3.5,1.5,5,12
1982,,,PONTE DE LIMA,LABRUJA,1982-09-15,12:00,1982-09-15,19:00,15,0,15,12
1982,,,ABRANTES,OUTRAS,1982-09-15,13:25,1982-09-15,15:25,0.1,0,0.1,12
1982,,,PONTE DE LIMA,LABRUJA,1982-09-15,8:10,1982-09-15,11:30,12,0,12,12
1982,,,SABROSA,TORRE DO PINHÃO,1982-09-15,10:30,1982-09-15,13:00,3,1,4,12
1982,,,CAMINHA,OUTRAS,1982-09-15,15:00,1982-09-15,16:00,0,0.5,0.5,12
1982,,,ARCOS DE VALDEVEZ,SISTELO,1982-09-15,12:46,1982-09-15,15:15,2,0,2,1
1982,,,VINHAIS,TUIZELO,1982-09-15,11:00,1982-09-15,13:00,0.4,0,0.4,12
1982,,,ALVAIAZERE,ALMOSTER,1982-09-15,16:00,1982-09-15,17:00,1.5,0,1.5,10
1982,,,ESPINHO,OUTRAS,1982-09-15,13:50,1982-09-15,15:50,0.1,0,0.1,12
1982,,,SESIMBRA,OUTRAS,1982-09-15,10:00,1982-09-15,12:45,0.7,1.7,2.4,12
1982,,,FERREIRA DO ALENTEJO,OUTRAS,1982-09-15,17:30,1982-09-15,20:30,0,2,2,12
1982,,,BARCELOS,OUTRAS,1982-09-15,10:40,1982-09-15,11:45,0,1,1,12
1982,,,PONTE DE LIMA,REBORD@ES (SANTA MARIA),1982-09-15,20:45,1982-09-16,3:00,6.5,0,6.5,10
1982,,,AMARANTE,ANSIÃES,1982-09-15,5:35,1982-09-15,10:00,5,0,5,12
1982,,,MELGAÇO,OUTRAS,1982-09-15,8:15,1982-09-15,9:20,0,0.1,0.1,12
1982,,,GONDOMAR,OUTRAS,1982-09-15,10:40,1982-09-15,11:40,0,1,1,12
1982,,,MURÇA,OUTRAS,1982-09-15,16:00,1982-09-15,17:00,0,0.1,0.1,12
1982,,,VINHAIS,CUROPOS,1982-09-15,19:00,1982-09-16,3:00,1.5,30,31.5,12
1982,,,VILA POUCA DE AGUIAR,TRESMINAS,1982-09-15,20:40,1982-09-16,1:30,0,5.5,5.5,12
1982,,,SANTA COMBA DÃO,OUTRAS,1982-09-15,17:00,1982-09-15,20:00,1,0,1,12
1982,,,VILA POUCA DE AGUIAR,TRESMINAS,1982-09-15,20:40,1982-09-16,1:30,0,16,16,12
1982,,,OLIVEIRA DO HOSPITAL,OUTRAS,1982-09-15,8:40,1982-09-15,9:40,0.1,0,0.1,12
1982,,,PONTE DE LIMA,REBORD@ES (SANTA MARIA),1982-09-15,20:45,1982-09-16,3:00,4,0,4,10
1982,,,CELORICO DA BEIRA,OUTRAS,1982-09-15,16:15,1982-09-15,17:45,0,0.4,0.4,12
1982,,,BEJA,OUTRAS,1982-09-15,13:20,1982-09-15,14:30,0.2,0,0.2,12
1982,,,LOUSÃ,VILARINHO,1982-09-15,10:50,1982-09-15,17:00,1,0,1,10
1982,,,LOUSÃ,VILARINHO,1982-09-15,10:50,1982-09-15,17:00,10,0,10,10
1982,,,VALENÇA,OUTRAS,1982-09-14,13:45,1982-09-14,14:30,0,0.1,0.1,12
1982,,,VISEU,FARMINHÃO,1982-09-14,13:40,1982-09-14,15:30,1,0,1,12
1982,,,FELGUEIRAS,OUTRAS,1982-09-14,17:20,1982-09-14,18:50,0,1,1,12
1982,,,PENALVA DO CASTELO,REAL,1982-09-14,16:10,1982-09-15,10:15,2.4,5,7.4,12
1982,,,AMARES,OUTRAS,1982-09-14,11:45,1982-09-14,12:50,0,0.1,0.1,12
1982,,,VILA DE REI,OUTRAS,1982-09-14,18:30,1982-09-15,0:30,1,0,1,12
1982,,,SÃO PEDRO DO SUL,VARZEA,1982-09-14,10:15,1982-09-14,10:40,0.1,0,0.1,12
1982,,,FIGUEIRA DA FOZ,TAVAREDE,1982-09-14,11:30,1982-09-15,1:00,10,0,10,12
1982,,,VISEU,COUTO DE CIMA,1982-09-14,16:20,1982-09-14,18:05,1,0,1,12
1982,,,MURÇA,OUTRAS,1982-09-14,13:00,1982-09-14,14:00,0,0.1,0.1,12
1982,,,VILA NOVA DE POIARES,POIARES (SANTO ANDRE),1982-09-14,1:00,1982-09-14,4:00,0.1,0,0.1,9
1982,,,MARINHA GRANDE,MARINHA GRANDE,1982-09-14,16:00,1982-09-14,21:00,8,0,8,10
1982,,,VISEU,TORREDEITA,1982-09-14,7:00,1982-09-14,21:35,1,0,1,12
1982,,,GONDOMAR,OUTRAS,1982-09-14,17:10,1982-09-14,18:10,0,1,1,12
1982,,,VILA POUCA DE AGUIAR,VREIA DE BORNES,1982-09-14,12:00,1982-09-14,20:00,116,0,116,12
1982,,,ALFANDEGA DA FE,OUTRAS,1982-09-14,15:30,1982-09-14,18:30,1,0,1,12
1982,,,PENEDONO,PENELA DA BEIRA,1982-09-14,2:35,1982-09-15,16:30,0,230,230,12
1982,,,TAVIRA,CONCEIÇÃO,1982-09-14,8:00,1982-09-14,20:30,2,2,4,5
1982,,,OLIVEIRA DO HOSPITAL,OUTRAS,1982-09-14,9:20,1982-09-14,10:20,0.2,0,0.2,12
1982,,,MEDA,MARIALVA,1982-09-14,18:15,1982-09-15,5:30,10,3,13,12
1982,,,SANTA MARIA DA FEIRA,FEIRA,1982-09-14,16:30,1982-09-14,17:40,0.2,0,0.2,12
1982,,,CABECEIRAS DE BASTO,CAVES,1982-09-14,14:00,1982-09-14,23:00,6.1,0,6.1,1
1982,,,PENAFIEL,OUTRAS,1982-09-14,15:30,1982-09-14,17:00,1.3,0,1.3,12
1982,,,VILA POUCA DE AGUIAR,VILA POUCA DE AGUIAR,1982-09-14,16:00,1982-09-14,18:30,2,0,2,12
1982,,,ALENQUER,OUTRAS,1982-09-14,15:30,1982-09-14,16:25,0.6,0,0.6,12
1982,,,OLIVEIRA DO BAIRRO,OUTRAS,1982-09-14,15:20,1982-09-14,16:20,1,0,1,12
1982,,,RIBEIRA DE PENA,CANEDO,1982-09-14,23:00,1982-09-15,4:00,4,0,4,12
1982,,,PINHEL,OUTRAS,1982-09-14,12:30,1982-09-14,15:30,0,3,3,12
1982,,,VINHAIS,TUIZELO,1982-09-14,16:30,1982-09-14,19:00,5.2,0,5.2,12
1982,,,ALVAIAZERE,ALMOSTER,1982-09-14,9:25,1982-09-14,13:00,0,40,40,10
1982,,,CELORICO DA BEIRA,OUTRAS,1982-09-14,10:15,1982-09-14,12:15,0.1,3,3.1,12
1982,,,PEDROGÃO GRANDE,OUTRAS,1982-09-14,17:30,1982-09-14,19:30,0,1,1,12
1982,,,CASTRO DAIRE,PARADA DE ESTER,1982-09-14,11:30,1982-09-14,20:30,50,0,50,2
1982,,,LAMEGO,OUTRAS,1982-09-14,15:00,1982-09-14,16:20,1,0,1,12
1982,,,BARCELOS,OUTRAS,1982-09-14,19:20,1982-09-14,21:00,2,0,2,12
1982,,,MESÃO FRIO,OUTRAS,1982-09-14,15:10,1982-09-14,16:10,0,1,1,12
1982,,,SERPA,OUTRAS,1982-09-14,17:00,1982-09-14,19:00,0,0.6,0.6,12
1982,,,CHAVES,OUTRAS,1982-09-14,12:30,1982-09-14,13:40,0,0.1,0.1,12
1982,,,MARCO DE CANAVEZES,OUTRAS,1982-09-14,15:00,1982-09-14,17:00,0,0.3,0.3,12
1982,,,CASTANHEIRA DE PERA,CASTANHEIRA DE PERA,1982-09-14,0:30,1982-09-14,1:00,0.1,0,0.1,12
1982,,,ALIJO,OUTRAS,1982-09-14,11:45,1982-09-14,15:45,0,0.6,0.6,12
1982,,,VINHAIS,TUIZELO,1982-09-14,13:15,1982-09-14,18:00,0,120,120,12
1982,,,POVOA DE LANHOSO,OUTRAS,1982-09-14,12:30,1982-09-14,17:30,8,0,8,12
1982,,,BEJA,OUTRAS,1982-09-14,16:30,1982-09-14,17:30,0,0.5,0.5,12
1982,,,CABECEIRAS DE BASTO,RIO DOURO,1982-09-14,16:00,1982-09-14,23:00,2,0,2,10
1982,,,PAMPILHOSA DA SERRA,FAJÃO,1982-09-14,9:00,1982-09-14,21:30,64,0,64,12
1982,,,TRANCOSO,GUILHEIRO,1982-09-14,13:50,1982-09-14,15:20,15,20,35,12
1982,,,BOTICAS,OUTRAS,1982-09-14,15:30,1982-09-14,20:00,0,0.1,0.1,12
1982,,,SEIA,SÃO ROMÃO,1982-09-14,7:00,1982-09-15,2:30,50,0,50,12
