ano,codigo_sgif,observ,concelho,freguesia,data_inicio,hora_inicio,data_fim,hora_fim,area_arborizada,area_nao_arborizada,area_total,causa
1981,,,TORRES VEDRAS,MATACÃES,1981-12-01,18:20,1981-12-01,19:00,0,3,3,12
1981,,,MAFRA,ERICEIRA,1981-12-01,18:00,1981-12-01,20:00,0,1,1,12
1981,,,MAFRA,CARVOEIRA,1981-12-01,9:00,1981-12-01,11:30,0,1,1,12
1981,,,MAFRA,CARVOEIRA,1981-12-01,18:00,1981-12-01,20:00,0,1,1,12
1981,,,ALJEZUR,ALJEZUR,1981-12-01,0:15,1981-12-01,13:00,10,0,10,12
1981,,,VENDAS NOVAS,VENDAS NOVAS,1981-12-01,12:30,1981-12-01,13:15,0.5,0,0.5,12
1981,,,MAFRA,MALVEIRA,1981-11-30,12:30,1981-11-30,15:10,3.5,0,3.5,12
1981,,,MAFRA,MILHARADO,1981-11-30,19:35,1981-11-30,20:35,1.5,0,1.5,12
1981,,,POMBAL,OUTRAS,1981-11-30,7:20,1981-11-30,9:00,0,0.2,0.2,12
1981,,,MONDIM DE BASTO,VILAR DE FERREIROS,1981-11-30,19:30,1981-11-30,21:00,0.1,0,0.1,12
1981,,,VILA NOVA DE PAIVA,VILA NOVA DE PAIVA,1981-11-30,23:00,1981-11-30,24:00,0.5,0.5,1,12
1981,,,RIBEIRA DE PENA,CERVA,1981-11-30,6:30,1981-11-30,9:30,39,0,39,12
1981,,,MONÇÃO,TANGIL,1981-11-30,13:00,1981-11-30,17:00,0.3,0,0.3,12
1981,,,ALJEZUR,ALJEZUR,1981-11-30,17:30,1981-11-30,20:30,1,0,1,12
1981,,,MAFRA,CARVOEIRA,1981-11-30,23:40,1981-12-01,0:45,0,0.5,0.5,12
1981,,,BOMBARRAL,ROLIÇA,1981-11-30,13:00,1981-11-30,14:30,1,0,1,12
1981,,,MONÇÃO,TANGIL,1981-11-30,13:00,1981-11-30,15:30,0.3,1.5,1.8,10
1981,,,PORTIMÃO,OUTRAS,1981-11-29,13:05,1981-11-29,14:30,2,7,9,12
1981,,,SINTRA,ALMARGEM DO BISPO,1981-11-29,11:00,1981-11-29,14:45,0,1.5,1.5,12
1981,,,LAGOS,OUTRAS,1981-11-29,18:30,1981-11-29,19:30,0,1,1,12
1981,,,MAFRA,MAFRA,1981-11-29,18:50,1981-11-30,1:45,0.5,0,0.5,10
1981,,,ALCACER DO SAL,SANTA MARIA DO CASTELO-ALC SAL,1981-11-29,13:30,1981-11-29,14:30,1.5,0,1.5,12
1981,,,RIBEIRA DE PENA,SANTA MARINHA,1981-11-29,20:00,1981-11-29,22:15,30,0,30,12
1981,,,CORUCHE,CORUCHE,1981-11-29,13:25,1981-11-29,15:00,4,0,4,12
1981,,,SESIMBRA,SESIMBRA (CASTELO),1981-11-29,21:00,1981-11-29,22:30,0,0.2,0.2,12
1981,,,VIEIRA DO MINHO,CANICADA,1981-11-29,13:30,1981-11-29,14:30,0.1,0,0.1,12
1981,,,CASCAIS,OUTRAS,1981-11-29,15:15,1981-11-29,17:05,0.5,0,0.5,12
1981,,,SINES,SINES,1981-11-28,15:00,1981-11-28,15:30,0,0.3,0.3,12
1981,,,MAFRA,MAFRA,1981-11-28,7:45,1981-11-28,12:30,0,0.5,0.5,13
1981,,,CADAVAL,OUTRAS,1981-11-28,18:15,1981-11-28,19:45,0.3,0,0.3,12
1981,,,MAFRA,MILHARADO,1981-11-28,16:15,1981-11-28,18:40,0.1,2.5,2.6,12
1981,,,MONDIM DE BASTO,ERMELO,1981-11-28,18:00,1981-11-28,22:00,0.1,0,0.1,12
1981,,,MAFRA,MAFRA,1981-11-28,15:10,1981-11-28,16:45,0.5,0.5,1,10
1981,,,MAFRA,MAFRA,1981-11-28,18:15,1981-11-28,20:15,0,0.5,0.5,10
1981,,,SINTRA,SINTRA-SÃO PEDRO DE PENAFERRIM,1981-11-28,18:30,1981-11-28,20:30,2.5,0,2.5,12
1981,,,SINTRA,SINTRA-SÃO PEDRO DE PENAFERRIM,1981-11-28,7:30,1981-11-28,9:45,1.3,0,1.3,12
1981,,,LOURES,OUTRAS,1981-11-28,0:45,1981-11-28,2:45,0,0.7,0.7,12
1981,,,POMBAL,OUTRAS,1981-11-28,20:00,1981-11-28,21:30,0,0.1,0.1,12
1981,,,GUIMARÃES,CASTELOES,1981-11-28,14:00,1981-11-28,16:00,0,0.1,0.1,12
1981,,,MAFRA,MAFRA,1981-11-27,16:00,1981-11-27,19:00,0,0.5,0.5,13
1981,,,SINTRA,SINTRA (SÃO MARTINHO),1981-11-27,14:05,1981-11-27,20:00,3,0,3,10
1981,,,ESPOSENDE,OUTRAS,1981-11-27,2:20,1981-11-27,4:30,0,0.2,0.2,12
1981,,,MONCHIQUE,MONCHIQUE,1981-11-26,18:20,1981-11-26,19:40,0.2,0,0.2,12
1981,,,SANTAREM,SANTAREM (SÃO NICOLAU),1981-11-26,19:35,1981-11-26,20:15,0,3,3,12
1981,,,MAFRA,VILA FRANCA DO ROSARIO,1981-11-26,9:20,1981-11-26,11:20,0,0.3,0.3,12
1981,,,CADAVAL,OUTRAS,1981-11-26,18:15,1981-11-26,20:30,0,4,4,12
1981,,,ALCACER DO SAL,SANTA MARIA DO CASTELO-ALC SAL,1981-11-26,15:50,1981-11-26,17:45,0.1,0,0.1,12
1981,,,VIANA DO CASTELO,OUTRAS,1981-11-26,20:00,1981-11-26,21:00,0,0.1,0.1,12
1981,,,ESPOSENDE,OUTRAS,1981-11-26,18:30,1981-11-26,19:40,0,0.2,0.2,12
1981,,,SINTRA,BELAS,1981-11-26,14:30,1981-11-26,16:30,0,0.5,0.5,12
1981,,,SILVES,OUTRAS,1981-11-25,18:00,1981-11-25,19:30,0,1.5,1.5,12
1981,,,SINES,SINES,1981-11-25,13:20,1981-11-25,15:00,1,0.2,1.2,12
1981,,,SANTAREM,SANTAREM (SÃO NICOLAU),1981-11-25,22:30,1981-11-25,24:00,0,5.3,5.3,12
1981,,,PONTE DE SOR,OUTRAS,1981-11-25,13:00,1981-11-25,15:00,1,1.5,2.5,12
1981,,,SINTRA,OUTRAS,1981-11-25,20:00,1981-11-26,4:30,0,7.5,7.5,12
1981,,,BOMBARRAL,BOMBARRAL,1981-11-25,13:00,1981-11-25,14:30,1,1,2,12
1981,,,SINTRA,BELAS,1981-11-25,15:20,1981-11-25,18:30,0,1,1,12
1981,,,SINTRA,ALMARGEM DO BISPO,1981-11-24,21:40,1981-11-24,23:30,0,0.9,0.9,12
1981,,,MONÇÃO,LAPELA,1981-11-24,8:30,1981-11-24,11:00,3.1,0,3.1,12
1981,,,VILA NOVA CERVEIRA,SAPARDOS,1981-11-24,14:00,1981-11-24,16:45,0,2,2,12
1981,,,VILA NOVA CERVEIRA,OUTRAS,1981-11-24,14:45,1981-11-24,16:15,2,0,2,12
1981,,,ALCOBAÇA,OUTRAS,1981-11-23,23:00,1981-11-24,2:15,0,0.8,0.8,12
1981,,,MAFRA,CARVOEIRA,1981-11-23,0:00,1981-11-23,2:15,0,0.5,0.5,12
1981,,,MONÇÃO,LUZIO,1981-11-23,15:30,1981-11-23,16:30,0,0.2,0.2,12
1981,,,MONÇÃO,LUZIO,1981-11-23,11:30,1981-11-23,14:30,3,0,3,12
1981,,,NISA,OUTRAS,1981-11-23,15:00,1981-11-23,18:00,0,2,2,12
1981,,,BOMBARRAL,CARVALHAL,1981-11-23,18:00,1981-11-23,20:00,0,3,3,12
1981,,,AMARANTE,ANSIÃES,1981-11-23,15:30,1981-11-23,16:15,0,0.2,0.2,12
1981,,,SESIMBRA,SESIMBRA (CASTELO),1981-11-22,4:50,1981-11-22,8:30,0.1,0.5,0.6,12
1981,,,CADAVAL,OUTRAS,1981-11-22,19:10,1981-11-22,20:40,0,2,2,12
1981,,,POMBAL,OUTRAS,1981-11-22,10:45,1981-11-23,2:30,5,5,10,12
1981,,,TAROUCA,S JOAO DE TAROUCA,1981-11-22,10:30,1981-11-22,12:00,0,0.5,0.5,12
1981,,,SOBRAL MONTE AGRAÇO,SANTO QUINTINO,1981-11-22,17:15,1981-11-22,20:15,3,8,11,12
1981,,,CASCAIS,OUTRAS,1981-11-22,1:10,1981-11-22,2:30,0,0.2,0.2,12
1981,,,CASTRO DAIRE,MOES,1981-11-22,11:30,1981-11-22,17:00,3,2,5,12
1981,,,MONÇÃO,TRUTE,1981-11-22,15:30,1981-11-22,16:40,1.1,0,1.1,12
1981,,,VILA NOVA FAMALICÃO,S PAIO-SEIDE,1981-11-22,14:40,1981-11-22,15:10,0,0.1,0.1,12
1981,,,PENAFIEL,LAGARES,1981-11-22,18:50,1981-11-22,20:00,0,0.5,0.5,12
1981,,,MONÇÃO,LORDELO,1981-11-22,17:30,1981-11-22,22:30,0.1,0.1,0.2,12
1981,,,ALCOBAÇA,OUTRAS,1981-11-22,22:45,1981-11-23,2:35,0,1,1,12
1981,,,ALCOBAÇA,OUTRAS,1981-11-21,20:30,1981-11-22,2:00,0,1,1,12
1981,,,ALCOBAÇA,OUTRAS,1981-11-21,0:30,1981-11-21,8:30,2,2,4,12
1981,,,AROUCA,ALVARENGA,1981-11-21,16:00,1981-11-21,21:30,0,3,3,12
1981,,,MAFRA,ERICEIRA,1981-11-21,17:00,1981-11-21,18:00,0,0.5,0.5,12
1981,,,PONTE DE SOR,OUTRAS,1981-11-20,12:00,1981-11-20,14:00,4,0,4,12
1981,,,CADAVAL,OUTRAS,1981-11-20,15:51,1981-11-20,21:15,0.6,0,0.6,12
1981,,,ALMADA,CAPARICA,1981-11-20,22:30,1981-11-20,23:30,0,0.2,0.2,12
1981,,,VILA NOVA DE GAIA,SERZEDO,1981-11-20,13:20,1981-11-20,14:30,0,1.2,1.2,12
1981,,,PONTE DE LIMA,POIARES,1981-11-20,14:10,1981-11-20,17:05,0,1,1,12
1981,,,MAFRA,SANTO ISIDORO,1981-11-20,12:30,1981-11-20,14:00,0,2,2,12
1981,,,VILA NOVA DE GAIA,SANDIM,1981-11-20,20:15,1981-11-20,21:30,0,0.5,0.5,12
1981,,,MONÇÃO,SA,1981-11-19,17:55,1981-11-19,19:00,5,1,6,10
1981,,,ALCOBAÇA,OUTRAS,1981-11-19,18:30,1981-11-20,7:00,3,3,6,12
1981,,,SANTAREM,ALCANEDE,1981-11-19,16:00,1981-11-19,18:00,0.6,0,0.6,12
1981,,,TORRES VEDRAS,MAXIAL,1981-11-19,11:45,1981-11-19,13:00,0.1,0.1,0.2,12
1981,,,ALANDROAL,OUTRAS,1981-11-19,12:00,1981-11-19,14:00,0,1.5,1.5,12
1981,,,MONÇÃO,LUZIO,1981-11-19,10:50,1981-11-19,12:00,0,0.5,0.5,10
1981,,,CASTRO DAIRE,PARADA DE ESTER,1981-11-19,19:00,1981-11-19,21:00,0,0.5,0.5,10
1981,,,MONÇÃO,VALADARES,1981-11-19,20:00,1981-11-20,5:00,0.5,0.5,1,12
1981,,,MONTALEGRE,SALTO,1981-11-18,5:00,1981-11-18,7:30,1.5,0,1.5,12
1981,,,MONCHIQUE,MONCHIQUE,1981-11-18,14:00,1981-11-18,15:00,0,0.5,0.5,12
1981,,,VILA NOVA FAMALICÃO,MOUQUIM,1981-11-17,18:00,1981-11-17,19:25,0,0.1,0.1,12
1981,,,SINTRA,BELAS,1981-11-17,0:10,1981-11-17,1:30,0,0.3,0.3,12
1981,,,SÃO PEDRO DO SUL,OUTRAS,1981-11-17,7:30,1981-11-17,10:30,0.4,0,0.4,12
1981,,,ARRAIOLOS,OUTRAS,1981-11-16,15:55,1981-11-16,16:35,0,2,2,12
1981,,,VIANA DO CASTELO,CARREÇO,1981-11-16,20:30,1981-11-16,21:00,0,0.1,0.1,12
1981,,,VIANA DO CASTELO,CARREÇO,1981-11-16,23:00,1981-11-17,1:30,0,0.1,0.1,12
1981,,,ALCOBAÇA,OUTRAS,1981-11-16,20:35,1981-11-16,23:30,0,0.9,0.9,12
1981,,,ESTREMOZ,ESTREMOZ (SANTA MARIA),1981-11-16,14:00,1981-11-16,17:55,2,0,2,12
1981,,,CASTRO DAIRE,PARADA DE ESTER,1981-11-16,16:00,1981-11-16,21:00,0.5,0,0.5,10
1981,,,POMBAL,OUTRAS,1981-11-16,19:20,1981-11-16,21:40,0,0.2,0.2,12
1981,,,ARRAIOLOS,OUTRAS,1981-11-16,11:00,1981-11-16,13:15,6,0,6,12
1981,,,MAFRA,ERICEIRA,1981-11-16,22:00,1981-11-17,0:30,0,2,2,12
1981,,,GOUVEIA,FOLGOSINHO,1981-11-16,15:00,1981-11-16,16:00,0.4,0,0.4,12
1981,,,SANTAREM,ABITUREIRAS,1981-11-15,19:30,1981-11-15,22:15,0,1,1,12
1981,,,VILA NOVA DE GAIA,GRIJO,1981-11-15,3:00,1981-11-15,3:45,0,0.1,0.1,12
1981,,,CORUCHE,CORUCHE,1981-11-15,0:07,1981-11-15,1:30,0,1.5,1.5,12
1981,,,ALCACER DO SAL,SANTA MARIA DO CASTELO-ALC SAL,1981-11-15,12:00,1981-11-15,14:00,0.2,0.1,0.3,12
1981,,,SINTRA,ALMARGEM DO BISPO,1981-11-15,16:00,1981-11-15,18:00,0,1,1,12
1981,,,MAFRA,MILHARADO,1981-11-15,14:45,1981-11-15,17:35,0.5,0.5,1,12
1981,,,BOMBARRAL,CARVALHAL,1981-11-14,18:00,1981-11-14,20:00,3,0,3,12
1981,,,ALCOBAÇA,SÃO MARTINHO DO PORTO,1981-11-14,21:30,1981-11-15,1:30,0,0.8,0.8,12
1981,,,VILA NOVA DE GAIA,GRIJO,1981-11-14,14:15,1981-11-14,15:15,0,0.1,0.1,12
1981,,,MAFRA,MAFRA,1981-11-14,22:45,1981-11-14,23:20,0,0.5,0.5,10
1981,,,TORRES VEDRAS,SÃO PEDRO E SANTIAGO,1981-11-14,14:45,1981-11-14,16:00,0.3,0.3,0.6,12
1981,,,CASCAIS,OUTRAS,1981-11-14,10:30,1981-11-14,13:30,0,1,1,12
1981,,,VILA NOVA FAMALICÃO,RIBEIRAO,1981-11-14,16:00,1981-11-14,17:00,0,0.1,0.1,12
1981,,,CADAVAL,OUTRAS,1981-11-14,14:20,1981-11-14,15:30,0,0.1,0.1,12
1981,,,VILA NOVA FAMALICÃO,LANDIM,1981-11-14,22:20,1981-11-14,23:10,0,0.1,0.1,12
1981,,,PENAFIEL,LAGARES,1981-11-14,23:00,1981-11-15,1:00,0,2.5,2.5,12
1981,,,SINES,OUTRAS,1981-11-14,13:06,1981-11-14,15:00,0.3,0,0.3,12
1981,,,MAFRA,SANTO ESTEVÃO DAS GALES,1981-11-14,21:25,1981-11-15,12:00,2,3,5,12
1981,,,LOURINHÃ,OUTRAS,1981-11-14,1:00,1981-11-14,3:40,1,0,1,12
1981,,,AZAMBUJA,AVEIRAS DE CIMA,1981-11-14,13:00,1981-11-14,16:00,2,0,2,12
1981,,,LOURES,OUTRAS,1981-11-14,10:00,1981-11-14,13:00,0,1.2,1.2,12
1981,,,CADAVAL,OUTRAS,1981-11-14,7:10,1981-11-14,8:00,0,0.8,0.8,12
1981,,,RIBEIRA DE PENA,SANTA MARINHA,1981-11-14,19:30,1981-11-14,21:30,24,0,24,12
1981,,,SEIXAL,ARRENTELA,1981-11-14,16:00,1981-11-14,24:00,0,0.1,0.1,12
1981,,,RIBEIRA DE PENA,CANEDO,1981-11-14,14:00,1981-11-14,17:15,89,0,89,12
1981,,,VISEU,MUNDÃO,1981-11-13,14:30,1981-11-13,17:30,4,0,4,12
1981,,,SANTAREM,ALCANEDE,1981-11-13,11:00,1981-11-13,13:20,1.2,0,1.2,12
1981,,,OVAR,ESMORIZ,1981-11-13,18:20,1981-11-13,20:30,0,0.1,0.1,12
1981,,,VISEU,MUNDÃO,1981-11-13,14:30,1981-11-13,18:30,4,12,16,2
1981,,,VISEU,MUNDÃO,1981-11-13,14:30,1981-11-13,17:30,4,3,7,12
1981,,,MONÇÃO,TROVISCOSO,1981-11-13,10:00,1981-11-13,11:20,0,0.2,0.2,12
1981,,,SINTRA,BELAS,1981-11-12,22:00,1981-11-12,23:30,0.5,0,0.5,12
1981,,,ALCACER DO SAL,SANTA MARIA DO CASTELO-ALC SAL,1981-11-12,14:00,1981-11-12,16:00,0.3,0.3,0.6,12
1981,,,MONCHIQUE,MONCHIQUE,1981-11-12,12:20,1981-11-12,13:15,0.2,0.1,0.3,12
1981,,,ALCACER DO SAL,SANTA MARIA DO CASTELO-ALC SAL,1981-11-12,13:00,1981-11-12,15:45,3.5,0,3.5,12
1981,,,PONTE DE LIMA,CALHEIROS,1981-11-12,11:35,1981-11-12,13:10,0,1.1,1.1,12
1981,,,PONTE DE LIMA,OUTRAS,1981-11-12,15:25,1981-11-12,17:10,0,1,1,12
1981,,,ESPOSENDE,OUTRAS,1981-11-12,2:10,1981-11-12,3:30,0,0.1,0.1,12
1981,,,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),1981-11-12,15:30,1981-11-12,17:00,18,0,18,12
1981,,,PONTE DE LIMA,GANDRA,1981-11-11,14:25,1981-11-11,17:10,0,1,1,12
1981,,,ARRUDA DOS VINHOS,OUTRAS,1981-11-11,21:35,1981-11-11,22:05,0,1,1,12
1981,,,SINES,OUTRAS,1981-11-11,21:30,1981-11-11,24:00,1,1,2,12
1981,,,RIBEIRA DE PENA,RIBEIRA DE PENA (SALVADOR),1981-11-11,16:00,1981-11-11,17:30,18,0,18,12
1981,,,PONTE DE LIMA,FORNELOS,1981-11-11,12:10,1981-11-11,15:45,0,1.1,1.1,12
1981,,,OLIVEIRA DE FRADES,DESTRIZ,1981-11-11,11:05,1981-11-11,14:30,0,1.8,1.8,12
1981,,,VIANA DO CASTELO,CASTELO DO NEIVA,1981-11-11,18:30,1981-11-11,20:00,0,0.1,0.1,12
1981,,,VIANA DO CASTELO,CASTELO DO NEIVA,1981-11-11,22:00,1981-11-11,23:30,0,0.1,0.1,12
1981,,,POMBAL,OUTRAS,1981-11-10,14:10,1981-11-10,17:45,0,0.5,0.5,12
1981,,,ALCACER DO SAL,ALCACER DO SAL (SANTIAGO),1981-11-09,11:45,1981-11-09,12:30,0.1,0.1,0.2,12
1981,,,VILA N DA BARQUINHA,OUTRAS,1981-11-09,17:50,1981-11-09,19:20,0,0.3,0.3,12
1981,,,BARREIRO,PALHAIS,1981-11-09,5:05,1981-11-09,6:25,0.1,0.1,0.2,12
1981,,,SATÃO,OUTRAS,1981-11-09,13:00,1981-11-09,14:00,0,1,1,12
1981,,,MAFRA,MAFRA,1981-11-09,14:40,1981-11-09,20:30,7,1,8,10
1981,,,RIBEIRA DE PENA,SANTA MARINHA,1981-11-08,18:00,1981-11-08,23:00,65,0,65,12
1981,,,VILA NOVA DE PAIVA,PENDILHE,1981-11-08,18:00,1981-11-08,23:00,0,2,2,12
1981,,,MONCHIQUE,MONCHIQUE,1981-11-08,17:30,1981-11-08,19:30,0,1,1,12
1981,,,VILA NOVA DE POIARES,SÃO MIGUEL DE POIARES,1981-11-07,17:00,1981-11-07,18:00,0.1,0,0.1,12
1981,,,PONTE DE SOR,OUTRAS,1981-11-07,8:00,1981-11-07,11:00,0,6,6,12
1981,,,AZAMBUJA,OUTRAS,1981-11-07,17:25,1981-11-07,19:30,0,1,1,12
1981,,,AMARANTE,TELOES,1981-11-07,1:00,1981-11-07,3:30,0,12.1,12.1,12
1981,,,VILA FRANCA DE XIRA,VIALONGA,1981-11-07,16:50,1981-11-07,19:00,0,2,2,12
1981,,,LOURES,OUTRAS,1981-11-07,16:20,1981-11-07,19:20,0,1,1,12
1981,,,SATÃO,OUTRAS,1981-11-06,12:00,1981-11-06,14:00,0,1.5,1.5,12
1981,,,OLIVEIRA DO BAIRRO,OIÃ,1981-11-06,20:50,1981-11-06,22:10,0,0.5,0.5,12
1981,,,RIBEIRA DE PENA,CERVA,1981-11-06,18:00,1981-11-06,19:30,18,0,18,12
1981,,,PORTIMÃO,OUTRAS,1981-11-06,13:00,1981-11-06,16:25,0,5,5,12
1981,,,VILA NOVA DE PAIVA,PENDILHE,1981-11-06,18:30,1981-11-06,24:00,0,2.5,2.5,12
1981,,,MAFRA,MILHARADO,1981-11-05,0:25,1981-11-05,1:05,0,0.1,0.1,12
1981,,,MAFRA,MALVEIRA,1981-11-05,3:45,1981-11-05,5:00,0,0.1,0.1,12
1981,,,SOBRAL MONTE AGRAÇO,SOBRAL DE MONTE AGRAÇO,1981-11-05,12:50,1981-11-05,14:00,3,3,6,12
1981,,,TORRES VEDRAS,TURCIFAL,1981-11-05,7:15,1981-11-05,10:45,4.1,4,8.1,12
1981,,,TORRES VEDRAS,TURCIFAL,1981-11-05,21:15,1981-11-05,22:35,1.5,1.5,3,12
1981,,,VILA FRANCA DE XIRA,VIALONGA,1981-11-05,20:30,1981-11-05,21:45,0,0.8,0.8,12
1981,,,SÃO PEDRO DO SUL,SANTA CRUZ DA TRAPA,1981-11-05,17:30,1981-11-05,22:00,1.5,0,1.5,12
1981,,,AVIS,ALDEIA VELHA,1981-11-05,16:45,1981-11-05,22:30,2,0,2,12
1981,,,MAFRA,MAFRA,1981-11-05,10:30,1981-11-05,17:50,1,0,1,13
1981,,,SÃO PEDRO DO SUL,SÃO CRISTOVÃO DE LAFOES,1981-11-05,19:10,1981-11-05,20:45,0.2,0,0.2,12
1981,,,SOBRAL MONTE AGRAÇO,SOBRAL DE MONTE AGRAÇO,1981-11-04,16:55,1981-11-04,19:05,0,30,30,12
1981,,,VILA NOVA FAMALICÃO,RIBEIRAO,1981-11-04,18:20,1981-11-04,19:45,0,0.1,0.1,12
1981,,,RIBEIRA DE PENA,SANTA MARINHA,1981-11-04,19:00,1981-11-04,21:30,18,0,18,12
1981,,,SESIMBRA,SESIMBRA (CASTELO),1981-11-04,18:30,1981-11-04,20:30,0,0.8,0.8,12
1981,,,MAFRA,MILHARADO,1981-11-03,15:35,1981-11-03,16:40,0.1,0.1,0.2,12
1981,,,MARCO DE CANAVEZES,SÃO LOURENÇO DO DOURO,1981-11-03,11:55,1981-11-03,14:05,0,2,2,12
1981,,,MAFRA,MAFRA,1981-11-03,16:45,1981-11-03,19:00,0,0.5,0.5,13
1981,,,MONCHIQUE,MONCHIQUE,1981-11-03,14:30,1981-11-03,17:00,0.5,1.5,2,12
1981,,,ARRUDA DOS VINHOS,OUTRAS,1981-11-03,17:20,1981-11-03,18:20,0,1,1,12
1981,,,TORRES VEDRAS,SÃO PEDRO E SANTIAGO,1981-11-03,14:15,1981-11-03,15:15,0.2,0.3,0.5,12
1981,,,FIGUEIRA DA FOZ,OUTRAS,1981-11-03,16:10,1981-11-03,17:25,0,0.2,0.2,12
1981,,,GOIS,GOIS,1981-11-03,10:15,1981-11-03,18:00,5,12,17,1
1981,,,POMBAL,OUTRAS,1981-11-03,16:15,1981-11-03,17:35,0,0.3,0.3,12
1981,,,PONTE DE LIMA,ARCA,1981-11-03,14:25,1981-11-03,15:50,0,1,1,12
1981,,,LOURES,OUTRAS,1981-11-02,13:00,1981-11-02,14:30,0.5,0.5,1,12
1981,,,PONTE DE LIMA,FRIASTELAS,1981-11-02,11:25,1981-11-02,14:00,0,1.1,1.1,12
1981,,,MOITA,OUTRAS,1981-11-02,17:20,1981-11-02,19:15,1,1,2,12
